;dominio;jornal;main;to_collect
11683;patrocinar.publico.pt/Passatempo;Publico;FALSE;TRUE
11684;pdf.publico.pt/Passatempo;Publico;FALSE;TRUE
11685;pesquisas.publico.pt/Passatempo;Publico;FALSE;TRUE
11686;pet.publico.pt/Passatempo;Publico;FALSE;TRUE
11687;plus.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11688;plus.publico.pt/Passatempo;Publico;FALSE;TRUE
11689;podium.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11690;podium.publico.pt/Passatempo;Publico;FALSE;TRUE
11691;praias.publico.pt/Passatempo;Publico;FALSE;TRUE
11692;promocoes.publico.pt/Passatempo;Publico;FALSE;TRUE
11693;s.publico.pt/Passatempo;Publico;FALSE;TRUE
11694;sa.publico.pt/Passatempo;Publico;FALSE;TRUE
11695;secure.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11696;sequeira.publico.pt/Passatempo;Publico;FALSE;TRUE
11697;static.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11698;static.publico.pt/Passatempo;Publico;FALSE;TRUE
11699;stream.publico.pt/Passatempo;Publico;FALSE;TRUE
11700;tempo.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11701;tempo.publico.pt/Passatempo;Publico;FALSE;TRUE
11702;tracker.publico.pt/Passatempo;Publico;FALSE;TRUE
11703;trofeu.publico.pt/Passatempo;Publico;FALSE;TRUE
11704;tv.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11705;ultimahora.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11706;ultimahora.publico.pt/Passatempo;Publico;FALSE;TRUE
11707;ultraleve.publico.pt/Passatempo;Publico;FALSE;TRUE
11708;uol.publico.pt/Passatempo;Publico;FALSE;TRUE
11709;viagens.publico.pt/Passatempo;Publico;FALSE;TRUE
11710;videos.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11711;videos.publico.pt/Passatempo;Publico;FALSE;TRUE
11712;webmail.publico.pt/Passatempo;Publico;FALSE;TRUE
11713;ww2.publico.clix.pt/Passatempo;Publico;FALSE;TRUE
11714;ww2.publico.pt/Passatempo;Publico;FALSE;TRUE
11715;publico.pt/Euro2012;Publico;FALSE;TRUE
11716;publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11717;30segundos.publico.pt/Euro2012;Publico;FALSE;TRUE
11718;a.publico.pt/Euro2012;Publico;FALSE;TRUE
11719;acervo.publico.pt/Euro2012;Publico;FALSE;TRUE
11720;anuncios.publico.pt/Euro2012;Publico;FALSE;TRUE
11721;api.publico.pt/Euro2012;Publico;FALSE;TRUE
11722;arte.publico.pt/Euro2012;Publico;FALSE;TRUE
11723;assinaturas.publico.pt/Euro2012;Publico;FALSE;TRUE
11724;astronomia.publico.pt/Euro2012;Publico;FALSE;TRUE
11725;backoffice.cidades.publico.pt/Euro2012;Publico;FALSE;TRUE
11726;banners.publico.pt/Euro2012;Publico;FALSE;TRUE
11727;bd.publico.pt/Euro2012;Publico;FALSE;TRUE
11728;beta.publico.pt/Euro2012;Publico;FALSE;TRUE
11729;blogs.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11730;blogs.publico.pt/Euro2012;Publico;FALSE;TRUE
11731;blogues.publico.pt/Euro2012;Publico;FALSE;TRUE
11732;bo.p24.publico.pt/Euro2012;Publico;FALSE;TRUE
11733;bussola.publico.pt/Euro2012;Publico;FALSE;TRUE
11734;cidades.publico.pt/Euro2012;Publico;FALSE;TRUE
11735;cientistas.publico.pt/Euro2012;Publico;FALSE;TRUE
11736;cinecartaz.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11737;cinecartaz.publico.pt/Euro2012;Publico;FALSE;TRUE
11738;classificados.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11739;coleccoes.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11740;coleccoes.publico.pt/Euro2012;Publico;FALSE;TRUE
11741;comentarios.publico.pt/Euro2012;Publico;FALSE;TRUE
11742;comunique.publico.pt/Euro2012;Publico;FALSE;TRUE
11743;convites.publico.pt/Euro2012;Publico;FALSE;TRUE
11744;data.publico.pt/Euro2012;Publico;FALSE;TRUE
11745;desporto.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11746;desporto.publico.pt/Euro2012;Publico;FALSE;TRUE
11747;dev.publico.pt/Euro2012;Publico;FALSE;TRUE
11748;digital.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11749;digital.publico.pt/Euro2012;Publico;FALSE;TRUE
11750;dossiers.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11751;dossiers.publico.pt/Euro2012;Publico;FALSE;TRUE
11752;ebookmagnum.publico.pt/Euro2012;Publico;FALSE;TRUE
11753;economia.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11754;economia.publico.pt/Euro2012;Publico;FALSE;TRUE
11755;ecosfera.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11756;ecosfera.publico.pt/Euro2012;Publico;FALSE;TRUE
11757;editorporumdia.publico.pt/Euro2012;Publico;FALSE;TRUE
11758;eleicoes.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11759;eleicoes.publico.pt/Euro2012;Publico;FALSE;TRUE
11760;eleicoes2009.publico.pt/Euro2012;Publico;FALSE;TRUE
11761;emprego.publico.pt/Euro2012;Publico;FALSE;TRUE
11762;erro.publico.pt/Euro2012;Publico;FALSE;TRUE
11763;euro2004.publico.pt/Euro2012;Publico;FALSE;TRUE
11764;euro2008.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11765;euro2008.publico.pt/Euro2012;Publico;FALSE;TRUE
11766;feed.p24.publico.pt/Euro2012;Publico;FALSE;TRUE
11767;fonts.publico.pt/Euro2012;Publico;FALSE;TRUE
11768;fugas.publico.pt/Euro2012;Publico;FALSE;TRUE
11769;galerias.publico.pt/Euro2012;Publico;FALSE;TRUE
11770;i.publico.pt/Euro2012;Publico;FALSE;TRUE
11771;imagens.publico.pt/Euro2012;Publico;FALSE;TRUE
11772;imagens0.publico.pt/Euro2012;Publico;FALSE;TRUE
11773;imagens1.publico.pt/Euro2012;Publico;FALSE;TRUE
11774;imagens2.publico.pt/Euro2012;Publico;FALSE;TRUE
11775;imagens3.publico.pt/Euro2012;Publico;FALSE;TRUE
11776;imagens4.publico.pt/Euro2012;Publico;FALSE;TRUE
11777;imagens5.publico.pt/Euro2012;Publico;FALSE;TRUE
11778;imagens6.publico.pt/Euro2012;Publico;FALSE;TRUE
11779;imagens7.publico.pt/Euro2012;Publico;FALSE;TRUE
11780;imagens8.publico.pt/Euro2012;Publico;FALSE;TRUE
11781;imagens9.publico.pt/Euro2012;Publico;FALSE;TRUE
11782;imobiliario.publico.pt/Euro2012;Publico;FALSE;TRUE
11783;inimigo.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11784;inimigo.publico.pt/Euro2012;Publico;FALSE;TRUE
11785;ipsilon.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11786;ipsilon.publico.pt/Euro2012;Publico;FALSE;TRUE
11787;jogos.publico.pt/Euro2012;Publico;FALSE;TRUE
11788;jornal.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11789;jornal.publico.pt/Euro2012;Publico;FALSE;TRUE
11790;lazer.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11791;lazer.publico.pt/Euro2012;Publico;FALSE;TRUE
11792;leiloes.publico.pt/Euro2012;Publico;FALSE;TRUE
11793;lifestyle.publico.pt/Euro2012;Publico;FALSE;TRUE
11794;linguistica.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11795;linguistica.publico.pt/Euro2012;Publico;FALSE;TRUE
11796;login.publico.pt/Euro2012;Publico;FALSE;TRUE
11797;loja.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11798;loja.publico.pt/Euro2012;Publico;FALSE;TRUE
11799;m.cinecartaz.publico.pt/Euro2012;Publico;FALSE;TRUE
11800;m.lazer.publico.pt/Euro2012;Publico;FALSE;TRUE
11801;m.publico.pt/Euro2012;Publico;FALSE;TRUE
11802;mkt.publico.pt/Euro2012;Publico;FALSE;TRUE
11803;mobile.publico.pt/Euro2012;Publico;FALSE;TRUE
11804;moblog.publico.pt/Euro2012;Publico;FALSE;TRUE
11805;movel.publico.pt/Euro2012;Publico;FALSE;TRUE
11806;multimedia.publico.pt/Euro2012;Publico;FALSE;TRUE
11807;news.publico.pt/Euro2012;Publico;FALSE;TRUE
11808;newspapper.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11809;noite.publico.pt/Euro2012;Publico;FALSE;TRUE
11810;olimpicos2008.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11811;olimpicos2008.publico.pt/Euro2012;Publico;FALSE;TRUE
11812;org-publico.pt/Euro2012;Publico;FALSE;TRUE
11813;p.publico.pt/Euro2012;Publico;FALSE;TRUE
11814;p3-front1.publico.pt/Euro2012;Publico;FALSE;TRUE
11815;p3-front2.publico.pt/Euro2012;Publico;FALSE;TRUE
11816;p3.publico.pt/Euro2012;Publico;FALSE;TRUE
11817;p3srv1.publico.pt/Euro2012;Publico;FALSE;TRUE
11818;parceiros.publico.pt/Euro2012;Publico;FALSE;TRUE
11819;patrocinar.publico.pt/Euro2012;Publico;FALSE;TRUE
11820;pdf.publico.pt/Euro2012;Publico;FALSE;TRUE
11821;pesquisas.publico.pt/Euro2012;Publico;FALSE;TRUE
11822;pet.publico.pt/Euro2012;Publico;FALSE;TRUE
11823;plus.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11824;plus.publico.pt/Euro2012;Publico;FALSE;TRUE
11825;podium.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11826;podium.publico.pt/Euro2012;Publico;FALSE;TRUE
11827;praias.publico.pt/Euro2012;Publico;FALSE;TRUE
11828;promocoes.publico.pt/Euro2012;Publico;FALSE;TRUE
11829;s.publico.pt/Euro2012;Publico;FALSE;TRUE
11830;sa.publico.pt/Euro2012;Publico;FALSE;TRUE
11831;secure.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11832;sequeira.publico.pt/Euro2012;Publico;FALSE;TRUE
11833;static.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11834;static.publico.pt/Euro2012;Publico;FALSE;TRUE
11835;stream.publico.pt/Euro2012;Publico;FALSE;TRUE
11836;tempo.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11837;tempo.publico.pt/Euro2012;Publico;FALSE;TRUE
11838;tracker.publico.pt/Euro2012;Publico;FALSE;TRUE
11839;trofeu.publico.pt/Euro2012;Publico;FALSE;TRUE
11840;tv.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11841;ultimahora.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11842;ultimahora.publico.pt/Euro2012;Publico;FALSE;TRUE
11843;ultraleve.publico.pt/Euro2012;Publico;FALSE;TRUE
11844;uol.publico.pt/Euro2012;Publico;FALSE;TRUE
11845;viagens.publico.pt/Euro2012;Publico;FALSE;TRUE
11846;videos.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11847;videos.publico.pt/Euro2012;Publico;FALSE;TRUE
11848;webmail.publico.pt/Euro2012;Publico;FALSE;TRUE
11849;ww2.publico.clix.pt/Euro2012;Publico;FALSE;TRUE
11850;ww2.publico.pt/Euro2012;Publico;FALSE;TRUE
11851;publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11852;publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11853;30segundos.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11854;a.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11855;acervo.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11856;anuncios.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11857;api.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11858;arte.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11859;assinaturas.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11860;astronomia.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11861;backoffice.cidades.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11862;banners.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11863;bd.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11864;beta.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11865;blogs.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11866;blogs.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11867;blogues.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11868;bo.p24.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11869;bussola.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11870;cidades.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11871;cientistas.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11872;cinecartaz.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11873;cinecartaz.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11874;classificados.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11875;coleccoes.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11876;coleccoes.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11877;comentarios.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11878;comunique.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11879;convites.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11880;data.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11881;desporto.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11882;desporto.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11883;dev.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11884;digital.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11885;digital.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11886;dossiers.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11887;dossiers.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11888;ebookmagnum.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11889;economia.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11890;economia.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11891;ecosfera.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11892;ecosfera.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11893;editorporumdia.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11894;eleicoes.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11895;eleicoes.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11896;eleicoes2009.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11897;emprego.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11898;erro.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11899;euro2004.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11900;euro2008.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11901;euro2008.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11902;feed.p24.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11903;fonts.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11904;fugas.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11905;galerias.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11906;i.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11907;imagens.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11908;imagens0.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11909;imagens1.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11910;imagens2.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11911;imagens3.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11912;imagens4.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11913;imagens5.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11914;imagens6.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11915;imagens7.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11916;imagens8.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11917;imagens9.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11918;imobiliario.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11919;inimigo.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11920;inimigo.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11921;ipsilon.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11922;ipsilon.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11923;jogos.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11924;jornal.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11925;jornal.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11926;lazer.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11927;lazer.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11928;leiloes.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11929;lifestyle.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11930;linguistica.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11931;linguistica.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11932;login.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11933;loja.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11934;loja.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11935;m.cinecartaz.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11936;m.lazer.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11937;m.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11938;mkt.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11939;mobile.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11940;moblog.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11941;movel.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11942;multimedia.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11943;news.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11944;newspapper.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11945;noite.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11946;olimpicos2008.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11947;olimpicos2008.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11948;org-publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11949;p.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11950;p3-front1.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11951;p3-front2.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11952;p3.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11953;p3srv1.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11954;parceiros.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11955;patrocinar.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11956;pdf.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11957;pesquisas.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11958;pet.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11959;plus.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11960;plus.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11961;podium.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11962;podium.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11963;praias.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11964;promocoes.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11965;s.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11966;sa.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11967;secure.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11968;sequeira.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11969;static.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11970;static.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11971;stream.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11972;tempo.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11973;tempo.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11974;tracker.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11975;trofeu.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11976;tv.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11977;ultimahora.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11978;ultimahora.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11979;ultraleve.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11980;uol.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11981;viagens.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11982;videos.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11983;videos.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11984;webmail.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11985;ww2.publico.clix.pt/ProjectSyndicate;Publico;FALSE;TRUE
11986;ww2.publico.pt/ProjectSyndicate;Publico;FALSE;TRUE
11987;publico.pt/culto;Publico;FALSE;TRUE
11988;publico.clix.pt/culto;Publico;FALSE;TRUE
11989;30segundos.publico.pt/culto;Publico;FALSE;TRUE
11990;a.publico.pt/culto;Publico;FALSE;TRUE
11991;acervo.publico.pt/culto;Publico;FALSE;TRUE
11992;anuncios.publico.pt/culto;Publico;FALSE;TRUE
11993;api.publico.pt/culto;Publico;FALSE;TRUE
11994;arte.publico.pt/culto;Publico;FALSE;TRUE
11995;assinaturas.publico.pt/culto;Publico;FALSE;TRUE
11996;astronomia.publico.pt/culto;Publico;FALSE;TRUE
11997;backoffice.cidades.publico.pt/culto;Publico;FALSE;TRUE
11998;banners.publico.pt/culto;Publico;FALSE;TRUE
11999;bd.publico.pt/culto;Publico;FALSE;TRUE
12000;beta.publico.pt/culto;Publico;FALSE;TRUE
12001;blogs.publico.clix.pt/culto;Publico;FALSE;TRUE
12002;blogs.publico.pt/culto;Publico;FALSE;TRUE
12003;blogues.publico.pt/culto;Publico;FALSE;TRUE
12004;bo.p24.publico.pt/culto;Publico;FALSE;TRUE
12005;bussola.publico.pt/culto;Publico;FALSE;TRUE
12006;cidades.publico.pt/culto;Publico;FALSE;TRUE
12007;cientistas.publico.pt/culto;Publico;FALSE;TRUE
12008;cinecartaz.publico.clix.pt/culto;Publico;FALSE;TRUE
12009;cinecartaz.publico.pt/culto;Publico;FALSE;TRUE
12010;classificados.publico.clix.pt/culto;Publico;FALSE;TRUE
12011;coleccoes.publico.clix.pt/culto;Publico;FALSE;TRUE
12012;coleccoes.publico.pt/culto;Publico;FALSE;TRUE
12013;comentarios.publico.pt/culto;Publico;FALSE;TRUE
12014;comunique.publico.pt/culto;Publico;FALSE;TRUE
12015;convites.publico.pt/culto;Publico;FALSE;TRUE
12016;data.publico.pt/culto;Publico;FALSE;TRUE
12017;desporto.publico.clix.pt/culto;Publico;FALSE;TRUE
12018;desporto.publico.pt/culto;Publico;FALSE;TRUE
12019;dev.publico.pt/culto;Publico;FALSE;TRUE
12020;digital.publico.clix.pt/culto;Publico;FALSE;TRUE
12021;digital.publico.pt/culto;Publico;FALSE;TRUE
12022;dossiers.publico.clix.pt/culto;Publico;FALSE;TRUE
12023;dossiers.publico.pt/culto;Publico;FALSE;TRUE
12024;ebookmagnum.publico.pt/culto;Publico;FALSE;TRUE
12025;economia.publico.clix.pt/culto;Publico;FALSE;TRUE
12026;economia.publico.pt/culto;Publico;FALSE;TRUE
12027;ecosfera.publico.clix.pt/culto;Publico;FALSE;TRUE
12028;ecosfera.publico.pt/culto;Publico;FALSE;TRUE
12029;editorporumdia.publico.pt/culto;Publico;FALSE;TRUE
12030;eleicoes.publico.clix.pt/culto;Publico;FALSE;TRUE
12031;eleicoes.publico.pt/culto;Publico;FALSE;TRUE
12032;eleicoes2009.publico.pt/culto;Publico;FALSE;TRUE
12033;emprego.publico.pt/culto;Publico;FALSE;TRUE
12034;erro.publico.pt/culto;Publico;FALSE;TRUE
12035;euro2004.publico.pt/culto;Publico;FALSE;TRUE
12036;euro2008.publico.clix.pt/culto;Publico;FALSE;TRUE
12037;euro2008.publico.pt/culto;Publico;FALSE;TRUE
12038;feed.p24.publico.pt/culto;Publico;FALSE;TRUE
12039;fonts.publico.pt/culto;Publico;FALSE;TRUE
12040;fugas.publico.pt/culto;Publico;FALSE;TRUE
12041;galerias.publico.pt/culto;Publico;FALSE;TRUE
12042;i.publico.pt/culto;Publico;FALSE;TRUE
12043;imagens.publico.pt/culto;Publico;FALSE;TRUE
12044;imagens0.publico.pt/culto;Publico;FALSE;TRUE
12045;imagens1.publico.pt/culto;Publico;FALSE;TRUE
12046;imagens2.publico.pt/culto;Publico;FALSE;TRUE
12047;imagens3.publico.pt/culto;Publico;FALSE;TRUE
12048;imagens4.publico.pt/culto;Publico;FALSE;TRUE
12049;imagens5.publico.pt/culto;Publico;FALSE;TRUE
12050;imagens6.publico.pt/culto;Publico;FALSE;TRUE
12051;imagens7.publico.pt/culto;Publico;FALSE;TRUE
12052;imagens8.publico.pt/culto;Publico;FALSE;TRUE
12053;imagens9.publico.pt/culto;Publico;FALSE;TRUE
12054;imobiliario.publico.pt/culto;Publico;FALSE;TRUE
12055;inimigo.publico.clix.pt/culto;Publico;FALSE;TRUE
12056;inimigo.publico.pt/culto;Publico;FALSE;TRUE
12057;ipsilon.publico.clix.pt/culto;Publico;FALSE;TRUE
12058;ipsilon.publico.pt/culto;Publico;FALSE;TRUE
12059;jogos.publico.pt/culto;Publico;FALSE;TRUE
12060;jornal.publico.clix.pt/culto;Publico;FALSE;TRUE
12061;jornal.publico.pt/culto;Publico;FALSE;TRUE
12062;lazer.publico.clix.pt/culto;Publico;FALSE;TRUE
12063;lazer.publico.pt/culto;Publico;FALSE;TRUE
12064;leiloes.publico.pt/culto;Publico;FALSE;TRUE
12065;lifestyle.publico.pt/culto;Publico;FALSE;TRUE
12066;linguistica.publico.clix.pt/culto;Publico;FALSE;TRUE
12067;linguistica.publico.pt/culto;Publico;FALSE;TRUE
12068;login.publico.pt/culto;Publico;FALSE;TRUE
12069;loja.publico.clix.pt/culto;Publico;FALSE;TRUE
12070;loja.publico.pt/culto;Publico;FALSE;TRUE
12071;m.cinecartaz.publico.pt/culto;Publico;FALSE;TRUE
12072;m.lazer.publico.pt/culto;Publico;FALSE;TRUE
12073;m.publico.pt/culto;Publico;FALSE;TRUE
12074;mkt.publico.pt/culto;Publico;FALSE;TRUE
12075;mobile.publico.pt/culto;Publico;FALSE;TRUE
12076;moblog.publico.pt/culto;Publico;FALSE;TRUE
12077;movel.publico.pt/culto;Publico;FALSE;TRUE
12078;multimedia.publico.pt/culto;Publico;FALSE;TRUE
12079;news.publico.pt/culto;Publico;FALSE;TRUE
12080;newspapper.publico.clix.pt/culto;Publico;FALSE;TRUE
12081;noite.publico.pt/culto;Publico;FALSE;TRUE
12082;olimpicos2008.publico.clix.pt/culto;Publico;FALSE;TRUE
12083;olimpicos2008.publico.pt/culto;Publico;FALSE;TRUE
12084;org-publico.pt/culto;Publico;FALSE;TRUE
12085;p.publico.pt/culto;Publico;FALSE;TRUE
12086;p3-front1.publico.pt/culto;Publico;FALSE;TRUE
